Code_commune_INSEE;Nom_commune;Code_postal
35081;CLAYES;35590
23031;BOUSSAC;23600
28080;CHARBONNIERES;28330
35087;CORNILLE;35500
23034;BROUSSE;23700
28082;CHARPONT;28500
35094;DINGE;35440
23037;BUSSIERE NOUVELLE;23700
28084;CHARTAINVILLIERS;28130
35096;DOMAGNE;35113
23041;LA CELLETTE;23350
28095;CHAUFFOURS;28120
35098;LA DOMINELAIS;35390
23056;CHATELUS LE MARCHEIX;23430
28098;CHERISY;28500
35099;DOMLOUP;35410
23065;COLONDANNES;23800
28103;CLOYES LES TROIS RIVIERES;28220
35107;ERCE PRES LIFFRE;35340
23072;DOMEYROT;23140
28103;CLOYES LES TROIS RIVIERES;28220
35110;FEINS;35440
23075;DUN LE PALESTEL;23800
28103;CLOYES LES TROIS RIVIERES;28220
35114;FORGES LA FORET;35640
23076;EVAUX LES BAINS;23110
28105;COMBRES;28480
35116;LA FRESNAIS;35111
23080;FENIERS;23100
28106;CONIE MOLITARD;28200
35124;GRAND FOUGERAY;35390
23082;FLEURAT;23320
28107;CORANCEZ;28630
35131;L HERMITAGE;35590
23087;FRESSELINES;23450
28108;CORMAINVILLE;28140
35134;LES IFFS;35630
23093;GOUZON;23230
28117;CRECY COUVE;28500
35138;LAIGNELET;35133
23096;GUERET;23000
28127;DANGEAU;28160
35143;LANDUJAN;35360
23109;LINARD MALVAL;23220
28132;DONNEMAIN ST MAMES;28200
35155;LOHEAC;35550
23111;LIZIERES;23240
28135;DROUE SUR DROUETTE;28230
35161;LOUVIGNE DE BAIS;35680
23118;MAISONNISSES;23150
28136;ECLUZELLES;28500
35162;LOUVIGNE DU DESERT;35420
23136;MORTROUX;23220
28140;EPERNON;28230
35166;MARPIRE;35220
23140;MOUTIER ROZEILLE;23200
28141;ERMENONVILLE LA GRANDE;28120
35169;MAXENT;35380
23146;NOUZERINES;23600
28153;FLACEY;28800
35172;MEILLAC;35270
23148;NOUZIERS;23350
28156;FONTAINE SIMON;28240
35173;MELESSE;35520
23149;PARSAC RIMONDEIX;23140
28158;FONTENAY SUR EURE;28630
35175;MERNEL;35330
23152;PIERREFITTE;23130
28163;FRESNAY LE GILMERT;28300
35176;GUIPRY MESSAC;35480
23154;PIONNAT;23140
28170;GARANCIERES EN DROUAIS;28500
35176;GUIPRY MESSAC;35480
23157;LA POUGE;23250
28190;GUILLONVILLE;28140
35183;MONDEVERT;35370
23160;RETERRE;23110
28192;HAPPONVILLIERS;28480
35185;MONTAUTOUR;35210
23174;SOUMANS;23600
28199;JANVILLE EN BEAUCE;28310
35188;MONTFORT SUR MEU;35160
23177;ST AGNANT DE VERSILLAT;23300
28200;JAUDRAIS;28250
35192;MONTREUIL DES LANDES;35210
23184;ST BARD;23260
28210;LEVESVILLE LA CHENARD;28310
35202;LA NOE BLANCHE;35470
23189;ST DIZIER MASBARAUD;23400
28213;LORMAYE;28210
35203;LA NOUAYE;35137
23198;ST GEORGES NIGREMONT;23500
28214;LA LOUPE;28240
35205;NOYAL SOUS BAZOUGES;35560
23200;ST GOUSSAUD;23430
28219;LUIGNY;28480
35206;NOYAL CHATILLON SUR SEICHE;35230
23204;ST JULIEN LE CHATEL;23130
28222;LUPLANTE;28360
35208;ORGERES;35230
23214;ST MARTIAL LE MONT;23150
28226;MAILLEBOIS;28170
35212;PANCE;35320
23215;ST MARTIAL LE VIEUX;23100
28226;MAILLEBOIS;28170
35220;PIRE CHANCE;35150
23217;ST MARTIN STE CATHERINE;23430
28230;MAISONS;28700
35222;PLEINE FOUGERES;35610
23220;ST MEDARD LA ROCHETTE;23200
28231;LA MANCELIERE;28270
35231;POLIGNE;35320
23226;ST PARDOUX D ARNET;23260
28235;MARCHEZAIS;28410
35234;QUEDILLAC;35290
23238;ST QUENTIN LA CHABANNE;23500
28248;LE MESNIL THOMAS;28250
35241;LA RICHARDAIS;35780
23240;ST SILVAIN BAS LE ROC;23600
28259;MONTBOISSIER;28800
35244;ROMAZY;35490
23242;ST SILVAIN MONTAIGUT;23320
28268;MORAINVILLE;28700
35247;ROZ SUR COUESNON;35610
23246;ST SULPICE LES CHAMPS;23480
28274;MOUTIERS;28150
35248;SAINS;35610
23251;TARDES;23170
28277;NEUVY EN DUNOIS;28800
35250;ST ARMEL;35230
23259;VERNEIGES;23170
28286;OLLE;28120
35257;MAEN ROCH;35460
24002;AGONAC;24460
28293;OULINS;28260
35261;ST CHRISTOPHE DE VALAINS;35140
24008;ANGOISSE;24270
28300;POINVILLE;28310
35262;STE COLOMBE;35134
24011;ANTONNE ET TRIGONANT;24420
28301;POISVILLIERS;28300
35265;ST DOMINEUC;35190
24016;AUGIGNAC;24300
28310;LA PUISAYE;28250
35282;RIVES DU COUESNON;35140
24020;LA BACHELLERIE;24210
28312;PUISEUX;28170
35282;RIVES DU COUESNON;35140
24027;BAYAC;24150
28313;RECLAINVILLE;28150
35288;ST MALO;35400
24028;BEAUMONTOIS EN PERIGORD;24440
28314;LES RESSUINTES;28340
35292;ST MARC LE BLANC;35460
24035;PAYS DE BELVES;24170
28315;REVERCOURT;28270
35296;ST MEDARD SUR ILLE;35250
24035;PAYS DE BELVES;24170
28316;ROHAIRE;28340
35302;ST ONEN LA CHAPELLE;35290
24039;BESSE;24550
28327;ST BOMER;28330
35304;ST OUEN DES ALLEUX;35140
24042;BIRAS;24310
28343;ST LAURENT LA GATINE;28210
35306;ST PERE MARC EN POULET;35430
24048;BONNEVILLE ET ST AVIT DE FUMADIERES;24230
28351;ST MAIXME HAUTERIVE;28170
35307;ST PERN;35190
24056;LE BOURDEIX;24300
28371;SAUSSAY;28260
35308;MESNIL ROC H;35720
24063;BOUZIC;24250
28385;LE THIEULIN;28240
35324;LA SELLE EN LUITRE;35133
24064;BRANTOME EN PERIGORD;24310
28393;TREMBLAY LES VILLAGES;28170
35333;LE THEIL DE BRETAGNE;35240
24064;BRANTOME EN PERIGORD;24310
28393;TREMBLAY LES VILLAGES;28170
35335;THOURIE;35134
24064;BRANTOME EN PERIGORD;24310
28411;VILLARS;28150
35337;TINTENIAC;35190
24075;CAMPAGNAC LES QUERCY;24550
28422;LES VILLAGES VOVEENS;28150
35347;VAL D IZE;35450
24082;CARSAC AILLAC;24200
28425;YMERAY;28320
35360;VITRE;35500
24087;CASTELS ET BEZENAC;24220
28426;YMONVILLE;28150
35361;LE VIVIER SUR MER;35960
24095;CHALAIS;24800
29006;BENODET;29950
36004;ANJOUIN;36210
24100;CHAMPNIERS ET REILHAC;24360
29012;BOLAZEC;29640
36005;ARDENTES;36120
24101;CHAMPS ROMAIN;24470
29016;BRASPARTS;29190
36014;BAZAIGES;36270
24108;LA CHAPELLE GONAGUET;24350
29020;BRIEC;29510
36023;BOUGES LE CHATEAU;36110
24109;LA CHAPELLE GRESIGNAC;24320
29023;CARANTEC;29660
36031;BUZANCAIS;36500
24117;LES COTEAUX PERIGOURDINS;24120
29027;CHATEAUNEUF DU FAOU;29520
36033;CELON;36200
24120;CHERVEIX CUBAS;24390
29031;CLOHARS CARNOET;29360
36036;CHALAIS;36370
24121;CHOURGNAC;24640
29033;LE CLOITRE PLEYBEN;29190
36041;LA CHAPELLE ST LAURIAN;36150
24131;CONNEZAC;24300
29042;CROZON;29160
36042;CHASSENEUIL;36800
24132;CONNE DE LABARDE;24560
29046;DOUARNENEZ;29100
36070;EGUZON CHANTOME;36270
24133;LA COQUILLE;24450
29046;DOUARNENEZ;29100
36071;ETRECHET;36120
24135;CORNILLE;24750
29053;LE FAOU;29590
36079;FRANCILLON;36110
24137;COULAURES;24420
29057;LA FORET FOUESNANT;29940
36082;GEHEE;36240
24138;COULOUNIEIX CHAMIERS;24660
29068;GUICLAN;29410
36084;GOURNAY;36230
24139;COURSAC;24430
29074;GUIMILIAU;29400
36086;HEUGNES;36180
24146;CREYSSENSAC ET PISSOT;24380
29079;HENVIC;29670
36090;JEU MALOCHES;36240
24147;CUBJAC AUVEZERE VAL D ANS;24640
29091;KERLOUAN;29890
36091;LACS;36400
24147;CUBJAC AUVEZERE VAL D ANS;24640
29095;KERSAINT PLABENNEC;29860
36107;LYE;36600
24152;DOMME;24250
29097;LAMPAUL GUIMILIAU;29400
36112;MARON;36120
24153;LA DORNAC;24120
29102;LANDELEAU;29530
36117;LE MENOUX;36200
24157;DOUZILLAC;24190
29104;LANDEVENNEC;29560
36128;MONTIERCHAUME;36130
24160;EGLISE NEUVE DE VERGT;24380
29107;LANDUDAL;29510
36131;MOSNAY;36200
24161;EGLISE NEUVE D ISSAC;24400
29109;LANDUNVEZ;29840
36138;NERET;36400
24162;ESCOIRE;24420
29111;LANHOUARNEAU;29430
36147;ORVILLE;36210
24171;EYZERAC;24800
29115;LANNEDERN;29190
36150;PARNAC;36170
24172;LES EYZIES;24620
29116;LANNEUFFRET;29400
36152;PAUDY;36260
24175;LES FARGES;24290
29117;LANNILIS;29870
36164;POULIGNY ST MARTIN;36160
24179;LA FEUILLADE;24120
29123;LENNON;29190
36168;PRISSAC;36370
24189;FOUGUEYROLLES;33220
29124;LESNEVEN;29260
36186;ST CHRISTOPHE EN BOUCHERIE;36400
24191;FRAISSE;24130
29125;LEUHAN;29390
36188;ST CYRAN DU JAMBOT;36700
24192;GABILLOU;24210
29130;LOCMARIA PLOUZANE;29280
36194;ST GENOU;36500
24196;GENIS;24160
29134;LOCRONAN;29180
36209;ST VALENTIN;36100
24202;GRANGES D ANS;24390
29137;LOGONNA DAOULAS;29460
36226;TRANZAULT;36230
24205;GRIGNOLS;24110
29142;LOTHEY;29190
36229;VAL FOUZON;36210
24210;HAUTEFORT;24390
29145;CONFORT MEILARS;29790
36239;VIGOUX;36170
24215;JAYAC;24590
29146;MELGVEN;29140
36242;VILLEGONGIS;36110
24220;LACROPTE;24380
29152;MOTREFF;29270
36248;VOUILLON;36100
24225;LAMONZIE ST MARTIN;24680
29159;PEUMERIT;29710
37003;AMBOISE;37400
24246;LUNAS;24130
29166;PLOEVEN;29550
37010;AUZOUER EN TOURAINE;37110
24247;LUSIGNAC;24320
29170;PLOMELIN;29700
37012;AVON LES ROCHES;37220
24252;MARCILLAC ST QUENTIN;24200
29174;PLONEOUR LANVERN;29720
37020;BEAULIEU LES LOCHES;37600
24253;MAREUIL EN PERIGORD;24340
29176;PLONEVEZ PORZAY;29550
37022;BEAUMONT EN VERON;37420
24253;MAREUIL EN PERIGORD;24340
29177;PLOUARZEL;29810
37024;BENAIS;37140
24260;MAUZAC ET GRAND CASTANG;24150
29180;PLOUDIRY;29800
37037;BRECHES;37330
24267;MESCOULES;24240
29184;PLOUENAN;29420
37044;LA CELLE GUENAND;37350
24269;MIALET;24450
29187;PLOUGAR;29440
37046;CERE LA RONDE;37460
24280;MONPAZIER;24540
29188;PLOUGASNOU;29630
37052;CHANCAY;37210
24281;MONSAC;24440
29201;PLOUMOGUER;29810
37054;CHANCEAUX SUR CHOISILLE;37390
24285;MONTAGNAC LA CREMPSE;24140
29204;PLOUNEVENTER;29400
37060;CHARGE;37530
24290;MONTFERRAND DU PERIGORD;24440
29205;PLOUNEVEZEL;29270
37062;CHATEAU LA VALLIERE;37330
24292;MONTPEYROUX;24610
29206;PLOUNEVEZ LOCHRIST;29430
37064;CHAUMUSSAY;37350
24296;MOULEYDIER;24520
29237;LA ROCHE MAURICE;29800
37068;CHEMILLE SUR DEME;37370
24312;SANILHAC;24750
29238;ROSCANVEL;29570
37074;CHOUZE SUR LOIRE;37140
24314;ORLIAGUET;24370
29241;ROSPORDEN;29140
37076;CINAIS;37500
24318;PAUNAT;24510
29246;ST ELOY;29460
37077;CINQ MARS LA PILE;37130
24319;PAUSSAC ET ST VIVIEN;24310
29248;ST FREGANT;29260
37098;DRACHE;37800
24323;PETIT BERSAC;24600
29255;ST MEEN;29260
37099;DRUYE;37190
24330;PLAZAC;24580
29262;ST SAUVEUR;29400
37110;FRANCUEIL;37150
24331;POMPORT;24240
29266;ST THEGONNEC LOC EGUINER;29410
37119;L ILE BOUCHARD;37220
24346;QUINSAC;24530
29268;ST THONAN;29800
37124;LARCAY;37270
24347;RAMPIEUX;24440
29277;SIZUN;29450
37126;LERNE;37500
24355;LA ROQUE GAGEAC;24250
29281;TOURCH;29140
37128;LIGNIERES DE TOURAINE;37130
24362;VAL DE LOUYRE ET CAUDEAU;24380
29288;TREGARANTEC;29260
37129;LIGRE;37500
24372;ST ASTIER;24110
29295;TREMAOUEZAN;29800
37138;LUSSAULT SUR LOIRE;37400
24374;ST AUBIN DE LANQUAIS;24560
29297;TREMEVEN;29300
37146;MARCILLY SUR MAULNE;37330
24375;ST AUBIN DE NABIRAT;24250
29302;PONT DE BUIS LES QUIMERCH;29590
37147;MARCILLY SUR VIENNE;37800
24377;ST AVIT DE VIALARD;24260
29302;PONT DE BUIS LES QUIMERCH;29590
37153;MONNAIE;37380
24392;ST CREPIN ET CARLUCET;24590
2A004;AJACCIO;20167
37156;MONTLOUIS SUR LOIRE;37270
24397;ST CYR LES CHAMPAGNES;24270
2A011;ALTAGENE;20112
37174;NOUATRE;37800
24406;STE FOY DE BELVES;24170
2A027;AZZANA;20121
37175;NOUZILLY;37380
24415;ST GERAUD DE CORPS;24700
2A038;BILIA;20100
37179;PARCAY MESLAY;37210
24416;ST GERMAIN DE BELVES;24170
2A071;CASALABRIVA;20140
37180;PARCAY SUR VIENNE;37220
24419;ST GERMAIN ET MONS;24520
2A085;CAURO;20117
37181;PAULMY;37350
24420;ST GERY;24400
2A104;ECCICA SUARELLA;20117
37183;PERRUSSON;37600
24422;ST HILAIRE D ESTISSAC;24140
2A108;EVISA;20126
37191;RAZINES;37120
24423;ST JULIEN INNOCENCE EULALIE;24500
2A139;LECCI;20137
37198;RILLE;37340
24436;ST LAURENT DES HOMMES;24400
2A142;LEVIE;20170
37201;RIVIERE;37500
24442;ST LEON SUR L ISLE;24110
2A158;MELA;20112
37205;SACHE;37190
24448;ST MARTIAL D ALBAREDE;24160
2A163;MONACIA D AULLENE;20171
37222;ST JEAN ST GERMAIN;37600
24450;ST MARTIAL DE NABIRAT;24250
2A198;OTA;20150
37232;COTEAUX SUR LOIRE;37130
24455;ST MARTIN DE RIBERAC;24600
2A204;PASTRICCIOLA;20121
37240;SAUNAY;37110
24456;ST MARTIN DES COMBES;24140
2A232;PILA CANALE;20123
37242;SAVIGNY EN VERON;37420
24459;ST MAYME DE PEREYROL;24380
2A240;POGGIOLO;20125
37243;SAVONNIERES;37510
24464;ST MESMIN;24270
2A259;REZZA;20121
37247;SEPMES;37800
24466;ST MICHEL DE MONTAIGNE;24230
2A266;SALICE;20121
37251;SOUVIGNE;37330
24471;STE NATHALENE;24200
2A279;SERRIERA;20147
37253;SUBLAINES;37310
24485;ST PIERRE DE COLE;24800
2A282;SOCCIA;20125
37255;TAVANT;37220
24490;ST PRIVAT EN PERIGORD;24410
2A308;STE LUCIE DE TALLANO;20112
37261;TOURS;37000
24495;ST ROMAIN DE MONPAZIER;24540
2A323;TAVACO;20167
37263;TRUYES;37320
24498;ST SAUD LACOUSSIERE;24470
2A324;TAVERA;20163
37271;VILLAINES LES ROCHERS;37190
24500;ST SAUVEUR LALANDE;24700
2A330;UCCIANI;20133
37274;VILLEBOURG;37370
24509;ST VINCENT DE CONNEZAC;24190
2A348;VICO;20118
37276;VILLEDOMER;37110
24510;ST VINCENT DE COSSE;24220
2A359;ZICAVO;20132
38001;LES ABRETS EN DAUPHINE;38490
24527;SAVIGNAC LES EGLISES;24420
2B009;ALERIA;20270
38003;AGNIN;38150
24529;SEGONZAC;24600
2B012;ALTIANI;20251
38015;ARTAS;38440
24533;SERVANCHES;24410
2B034;BELGODERE;20226
38019;AUBERIVES SUR VAREZE;38550
24534;SIGOULES ET FLAUGEAC;24240
2B042;BORGO;20290
38022;LES AVENIERES VEYRINS THUELLIN;38630
24534;SIGOULES ET FLAUGEAC;24240
2B045;BUSTANICO;20212
38026;LA BALME LES GROTTES;38390
24535;SIMEYROLS;24370
2B049;CALENZANA;20214
38033;BEAULIEU;38470
24538;SIORAC EN PERIGORD;24170
2B052;CAMPANA;20229
38039;BERNIN;38190
24548;TEYJAT;24300
2B054;CAMPILE;20290
38043;BILIEU;38850
24549;THENAC;24240
2B057;CANALE DI VERDE;20230
38048;BONNEFAMILLE;38090
24549;THENAC;24240
2B080;CASTIFAO;20218
38049;BOSSIEU;38260
24552;THONAC;24290
2B081;CASTIGLIONE;20218
38050;LE BOUCHAGE;38510
24553;TOCANE ST APRE;24350
2B086;CENTURI;20238
38053;BOURGOIN JALLIEU;38300
24562;VALLEREUIL;24190
2B087;CERVIONE;20221
38065;CHABONS;38690
24568;VELINES;24230
2B110;FAVALELLO;20212
38073;CHANTEPERIER;38740
24575;VEYRINES DE DOMME;24250
2B126;GIUNCAGGIO;20251
38085;CHARVIEU CHAVAGNEUX;38230
24582;VILLARS;24530
2B134;L ILE ROUSSE;20220
38085;CHARVIEU CHAVAGNEUX;38230
24585;VILLEFRANCHE DU PERIGORD;24550
2B145;LORETO DI CASINCA;20215
38092;CHATELUS;38680
25009;AISSEY;25360
2B148;LUCCIANA;20290
38093;CHATENAY;38980
25011;ALLENJOIE;25490
2B149;LUGO DI NAZZA;20240
38095;CHATTE;38160
25016;AMATHAY VESIGNEUX;25330
2B161;MOITA;20270
38100;LE CHEYLAS;38570
25018;ANTEUIL;25340
2B162;MOLTIFAO;20218
38104;CHIMILIN;38490
25018;ANTEUIL;25340
2B167;MONTEGROSSO;20214
38111;CLAIX;38640
25021;ARC ET SENANS;25610
2B190;OLMI CAPPELLA;20259
38116;COGNET;38350
25033;AUTECHAUX ROIDE;25150
2B193;OMESSA;20236
38128;CORPS;38970
25036;AVANNE AVENEY;25720
2B199;PALASCA;20226
38130;LA COTE ST ANDRE;38260
25047;BAUME LES DAMES;25110
2B221;PIEDIPARTINO;20229
38139;CREYS MEPIEU;38510
25054;BERCHE;25420
2B224;PIETRACORBARA;20233
38146;DIZIMIEU;38460
25072;BONNAL;25680
2B226;PIETRASERENA;20251
38152;ECLOSE BADINIERES;38300
25073;BONNAY;25870
2B234;PIOBETTA;20234
38152;ECLOSE BADINIERES;38300
25074;BONNETAGE;25210
2B235;PIOGGIOLA;20259
38153;ENGINS;38360
25088;BRECONCHAUX;25640
2B243;POLVEROSO;20229
38154;ENTRAIGUES;38740
25092;LA BRETENIERE;25640
2B251;PRUNELLI DI FIUMORBO;20243
38177;LA GARDE;38520
25100;BULLE;25560
2B252;PRUNO;20213
38181;GONCELIN;38570
25104;BY;25440
2B252;PRUNO;20213
38182;LE GRAND LEMPS;38690
25107;CENDREY;25640
2B263;ROSPIGLIANI;20242
38189;HEYRIEUX;38540
25112;CHALEZEULE;25220
2B274;SCOLCA;20290
38203;LAFFREY;38220
25113;CHAMESEY;25380
2B286;SORBO OCAGNANO;20213
38209;LENTIOL;38270
25127;CHARQUEMONT;25140
2B298;ST FLORENT;20217
38212;LIVET ET GAVET;38220
25132;CHATILLON GUYOTTE;25640
2B309;SANTA MARIA DI LOTA;20200
38213;LONGECHENAL;38690
25134;CHATILLON SUR LISON;25440
2B311;SANTA MARIA POGGIO;20221
38225;AUTRANS MEAUDRE EN VERCORS;38112
25136;CHAUCENNE;25170
2B314;SANTO PIETRO DI TENDA;20246
38228;MERLAS;38620
25142;CHAUX NEUVE;25240
2B319;TALASANI;20230
38230;MEYRIE;38300
25145;CHAZOT;25430
2B321;TARRANO;20234
38240;MOISSIEU SUR DOLON;38270
25154;CHOUZELOT;25440
2B328;TOX;20270
38245;MONTAGNE;38160
25156;PAYS DE CLERVAL;25340
2B337;VALLE DI ROSTINO;20235
38261;MORESTEL;38510
25187;DAMBELIN;25150
2B338;VALLE D OREZZA;20229
38266;LA MOTTE ST MARTIN;38770
25189;DAMMARTIN LES TEMPLIERS;25110
2B354;VIVARIO;20219
38267;MOTTIER;38260
25194;DANNEMARIE;25310
2B354;VIVARIO;20219
38273;NANTES EN RATIER;38350
25208;DURNES;25580
2B361;ZILIA;20214
38275;SERRE NERPOL;38470
25220;EPEUGNEY;25290
2B364;ZUANI;20272
38276;NIVOLAS VERMELLE;38300
25222;ETALANS;25580
30007;ALES;30100
38277;NOTRE DAME DE COMMIERS;38450
25223;ETERNOZ;25330
30014;ARPAILLARGUES ET AUREILLAC;30700
38288;OYTIER ST OBLAS;38780
25223;ETERNOZ;25330
30015;ARPHY;30120
38290;PACT;38270
25223;ETERNOZ;25330
30016;ARRE;30120
38292;VILLAGES DU LAC DE PALADRU;38850
25224;ETOUVANS;25260
30023;AUJARGUES;30250
38298;LE PEAGE DE ROUSSILLON;38550
25228;ETUPES;25460
30037;BESSEGES;30160
38311;POMMIER DE BEAUREPAIRE;38260
25230;EXINCOURT;25400
30048;BOUQUET;30580
38318;PONT EVEQUE;38780
25233;FALLERANS;25580
30057;CABRIERES;30210
38322;PRESLES;38680
25245;FONTAIN;25720
30060;CAISSARGUES;30132
38326;PRUNIERES;38350
25252;FOURCATIER ET MAISON NEUVE;25370
30062;CALVISSON;30420
38328;QUAIX EN CHARTREUSE;38950
25255;FOURNET BLANCHEROCHE;25140
30064;CAMPESTRE ET LUC;30770
38335;REVEL TOURDAN;38270
25270;GEVRESIN;25270
30065;CANAULES ET ARGENTIERES;30350
38337;RIVES;38140
25274;GLAY;25310
30068;CARDET;30350
38338;LA RIVIERE;38210
25276;GONDENANS MONTBY;25340
30083;CODOGNAN;30920
38339;ROCHE;38090
25279;GOUHELANS;25680
30094;CORBES;30140
38343;ROMAGNIEU;38480
25297;LE GRATTERIS;25620
30099;CROS;30170
38348;RUY MONTCEAU;38300
25305;L HOPITAL DU GROSBOIS;25620
30101;DEAUX;30360
38355;ST ANDEOL;38650
25306;L HOPITAL ST LIEFFROY;25340
30104;DOMESSARGUES;30350
38360;ST APPOLINARD;38160
25308;LES HOPITAUX VIEUX;25370
30106;DURFORT ET ST MARTIN DE SOSSENAC;30170
38362;ST AUPRE;38960
25313;HYEVRE PAROISSE;25110
30110;FLAUX;30700
38372;ST BUEIL;38620
25316;ISSANS;25550
30112;FONS;30730
38373;ST CASSIEN;38500
25318;JOUGNE;25370
30117;FOURQUES;30300
38377;ST CLAIR DE LA TOUR;38110
25323;LAISSEY;25820
30119;FRESSAC;30170
38381;ST DIDIER DE LA TOUR;38110
25325;LANDRESSE;25530
30121;GAILHAN;30260
38382;ST EGREVE;38120
25326;LANTENNE VERTIERE;25170
30122;GAJAN;30730
38384;ST ETIENNE DE ST GEOIRS;38590
25327;LANTHENANS;25250
30135;JONQUIERES ST VINCENT;30300
38388;ST GEORGES DE COMMIERS;38450
25333;LAVIRON;25510
30136;JUNAS;30250
38393;ST HILAIRE DE LA COTE;38260
25340;LOMBARD;25440
30138;LANGLADE;30980
38395;PLATEAU DES PETITES ROCHES;38660
25342;LONGECHAUX;25690
30143;LAVAL ST ROMAN;30760
38395;PLATEAU DES PETITES ROCHES;38660
25350;LOUGRES;25260
30150;LOGRIAN FLORIAN;30610
38398;ST JEAN D AVELANNE;38480
25354;LUXIOL;25110
30168;MIALET;30140
38400;ST JEAN DE MOIRANS;38430
25357;MAISONS DU BOIS LIEVREMONT;25650
30171;MOLIERES SUR CEZE;30410
38404;ST JEAN LE VIEUX;38420
25369;MARVELISE;25250
30174;MONTAREN ET ST MEDIERS;30700
38422;ST MARTIN D URIAGE;38410
25378;MESLIERES;25310
30179;MONTFRIN;30490
38426;ST MAXIMIN;38530
25385;MONTAGNEY SERVIGNEY;25680
30182;MONTPEZAT;30730
38434;ST ONDRAS;38490
25388;MONTBELIARD;25200
30183;MOULEZAN;30350
38439;CRETS EN BELLEDONNE;38830
25393;MONTECHEROUX;25190
30184;MOUSSAC;30190
38440;ST PIERRE DE BRESSIEUX;38870
25398;MONTFLOVIN;25650
30187;NAVACELLES;30580
38453;ST ROMANS;38160
25411;MORTEAU;25500
30189;NIMES;30900
38458;ST SORLIN DE MORESTEL;38510
25414;LE MOUTHEROT;25170
30197;LES PLANS;30340
38464;ST VICTOR DE CESSIEU;38110
25417;NAISEY LES GRANGES;25360
30201;PONTEILS ET BRESIS;30450
38473;SARDIEU;38260
25421;NARBIEF;25210
30202;PONT ST ESPRIT;30130
38475;SATOLAS ET BONCE;38290
25424;LES PREMIERS SAPINS;25580
30204;POTELIERES;30500
38478;SECHILIENNE;38220
25426;NOIREFONTAINE;25190
30206;POULX;30320
38483;SERMERIEU;38510
25429;NOVILLARS;25220
30207;POUZILHAC;30210
38488;SICCIEU ST JULIEN ET CARISIEU;38460
25430;OLLANS;25640
30211;REDESSAN;30129
38490;SILLANS;38590
25433;ORGEANS BLANCHEFONTAINE;25120
30213;REVENS;30750
38500;TECHE;38470
25434;ORNANS;25290
30214;RIBAUTE LES TAVERNES;30720
38501;TENCIN;38570
25436;ORVE;25430
30217;ROCHEFORT DU GARD;30650
38507;TIGNIEU JAMEYZIEU;38230
25439;OUGNEY DOUVOT;25640
30224;LA ROUVIERE;30190
38529;VAULNAVEYS LE HAUT;38410
25452;PIERREFONTAINE LES BLAMONT;25310
30226;ST ALEXANDRE;30130
38533;VENON;38610
25453;PIERREFONTAINE LES VARANS;25510
30228;STE ANASTASIE;30190
38538;LE VERSOUD;38420
25454;PIREY;25480
30230;ST ANDRE DE ROQUEPERTUIS;30630
38542;VEYSSILIEU;38460
25460;LE VAL;25440
30232;ST ANDRE D OLERARGUES;30330
38546;VIGNIEU;38890
25460;LE VAL;25440
30233;ST BAUZELY;30730
38547;VILLARD BONNOT;38190
25463;PONT DE ROIDE VERMONDANS;25150
30234;ST BENEZET;30350
38549;VILLARD NOTRE DAME;38520
25464;LES PONTETS;25240
30235;ST BONNET DU GARD;30210
38557;VILLETTE D ANTHON;38280
25465;PONT LES MOULINS;25110
30254;ST GENIES DE COMOLAS;30150
38557;VILLETTE D ANTHON;38280
25466;POUILLEY FRANCAIS;25410
30255;ST GENIES DE MALGOIRES;30190
38560;VAL DE VIRIEU;38730
25468;POULIGNEY LUSANS;25640
30263;ST HIPPOLYTE DU FORT;30170
39003;ABERGEMENT LE PETIT;39800
25473;PUGEY;25720
30267;ST JEAN DE SERRES;30350
39010;ANDELOT MORVAL;39320
25476;RAHON;25430
30275;ST JUST ET VACQUIERES;30580
39010;ANDELOT MORVAL;39320
25479;RANG;25250
30277;ST LAURENT DE CARNOLS;30200
39011;ANNOIRE;39120
25482;RECOLOGNE;25170
30280;ST LAURENT LE MINIER;30440
39018;AROMAS;39240
25483;RECULFOZ;25240
30299;ST SIFFRET;30700
39018;AROMAS;39240
25485;REMONDANS VAIVRE;25150
30302;ST VICTOR LA COSTE;30290
39020;ARSURE ARSURETTE;39250
25496;ROCHE LES CLERVAL;25340
30303;ST VICTOR DE MALCAP;30500
39021;LA CHAILLEUSE;39270
25500;RONCHAUX;25440
30304;SALAZAC;30760
39026;AUGERANS;39380
25502;ROSET FLUANS;25410
30308;SANILHAC SAGRIES;30700
39038;BARESIA SUR L AIN;39130
25503;ROSIERES SUR BARBECHE;25190
30312;SAUVETERRE;30150
39039;LA BARRE;39700
25508;ROULANS;25640
30315;SAZE;30650
39049;BERSAILLIN;39800
25511;RUREY;25290
30317;SERNHAC;30210
39049;BERSAILLIN;39800
25512;LE RUSSEY;25210
30322;SOUDORGUES;30460
39049;BERSAILLIN;39800
25513;STE ANNE;25270
30332;TREVES;30750
39055;BILLECUL;39250
25515;STE COLOMBE;25300
30337;VALLABRIX;30700
39059;BOIS D AMONT;39220
25519;ST HIPPOLYTE;25190
30339;VAL D AIGOUAL;30570
39065;BONNEFONTAINE;39800
25524;ST MAURICE COLOMBIER;25260
30340;VALLIGUIERES;30210
39078;BREVANS;39100
25528;SAMSON;25440
30341;VAUVERT;30600
39081;BUVILLY;39800
25539;SELONCOURT;25230
30342;VENEJAN;30200
